BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,3996,1, ,B1,301 SCHENCK AVENUE, ,11207,2,0,2,2500,2280,1901,1,B1,100,06/12/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,3999,8, ,B3,387 WARWICK STREET, ,11207,2,0,2,2790,1514,1899,1,B3,460000,02/07/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4002,23, ,B9,452 LINWOOD STREET, ,11208,2,0,2,1800,2400,2003,1,B9,300000,08/16/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4003,6, ,B2,441 LINWOOD STREET, ,11208,2,0,2,2217,1296,1901,1,B2,700000,05/18/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4004,9, ,B9,371 ESSEX STREET,5,11208,2,0,2,2500,2310,1910,1,B9,391000,07/31/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4006,6, ,B1,155 BERRIMAN STREET, ,11208,2,0,2,1833,1620,1910,1,B1,620000,04/12/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4007,1, ,B1,179 ATKINS AVENUE, ,11208,2,0,2,1917,1748,1930,1,B1,300000,06/16/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4007,1, ,B1,179 ATKINS AVENUE, ,11208,2,0,2,1917,1748,1930,1,B1,401397,03/09/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4007,8, ,B3,165 ATKINS AVENUE, ,11208,2,0,2,1900,1292,1930,1,B3,740000,12/28/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4008,11, ,B2,159 MONTAUK AVENUE, ,11208,2,0,2,2000,1400,1930,1,B2,30000,09/21/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4008,34, ,B2,186 MILFORD STREET, ,11208,2,0,2,2000,2080,1901,1,B2,0,12/19/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4010,11, ,B2,315 VAN SICLEN AVENUE, ,11207,2,0,2,1875,2448,1901,1,B2,525000,12/13/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4010,27, ,B2,388 HENDRIX STREET, ,11207,2,0,2,2000,1800,1901,1,B2,310000,12/19/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4012,9, ,B2,331 SCHENCK AVE, ,11207,2,0,2,2500,1560,1901,1,B2,340000,10/05/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4012,22, ,B2,416 BARBEY STREET, ,11207,2,0,2,2000,2880,1901,1,B2,750000,05/30/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4012,22, ,B2,416 BARBEY STREET, ,11207,2,0,2,2000,2880,1901,1,B2,410000,12/27/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4012,22, ,B2,416 BARBEY STREET, ,11207,2,0,2,2000,2880,1901,1,B2,120000,12/19/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4012,22, ,B2,416 BARBEY STREET, ,11207,2,0,2,2000,2880,1901,1,B2,95000,09/30/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4013,9, ,B1,2300 PITKIN AVENUE, ,11207,2,0,2,1396,3186,2006,1,B1,450000,10/26/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4014,20, ,B2,432 WARWICK STREET, ,11207,2,0,2,2500,3040,1910,1,B2,657000,03/15/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4017,28, ,B1,398 ELTON STREET, ,11208,2,0,2,1660,2048,1899,1,B1,311000,06/08/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4018,21, ,B3,492 LINWOOD STREET, ,11208,2,0,2,2250,1140,1901,1,B3,119000,09/30/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4019,6, ,B1,495 LINWOOD STREET, ,11208,2,0,2,2000,1928,1901,1,B1,303000,10/06/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4019,21, ,B1,422 ESSEX STREET, ,11208,2,0,2,1824,2090,1920,1,B1,0,09/19/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4021,1, ,B2,471 SHEPHERD AVENUE, ,11208,2,0,2,2560,2598,2000,1,B2,440000,05/05/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4021,48, ,B1,449 SHEPHERD AVENUE, ,11208,2,0,2,2000,3084,1901,1,B1,790000,03/15/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4023,32, ,B1,220 MONTAUK AVENUE, ,11208,2,0,2,2000,1904,1930,1,B1,150000,02/01/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4024,5, ,B2,215 MONTAUK AVENUE, ,11208,2,0,2,2000,1472,1901,1,B2,710000,08/11/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4024,5, ,B2,215 MONTAUK AVENUE, ,11208,2,0,2,2000,1472,1901,1,B2,400000,03/09/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4024,5, ,B2,215 MONTAUK AVENUE, ,11208,2,0,2,2000,1472,1901,1,B2,165000,11/15/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4024,30, ,B2,226 MILFORD STREET,5,11208,2,0,2,2000,1680,1920,1,B2,390000,11/29/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4025,18, ,B3,395 MILLER AVENUE, ,11207,2,0,2,1900,1440,1901,1,B3,730000,05/24/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4025,35, ,B1,368 VAN SICLEN AVE, ,11207,2,0,2,1710,2538,2004,1,B1,10,06/22/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4025,35, ,B1,368 VAN SICLEN AVENUE, ,11207,2,0,2,1710,2538,2004,1,B1,390000,06/19/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4025,35, ,B1,368 VAN SICLEN AVE, ,11207,2,0,2,1710,2538,2004,1,B1,10,12/13/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4032,10, ,B9,433 ASHFORD STREET, ,11207,2,0,2,1800,2980,2003,1,B9,560000,09/14/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4032,10, ,B9,433 ASHFORD STREET, ,11207,2,0,2,1800,2980,2003,1,B9,0,09/14/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4035,28, ,B2,490 ESSEX STREET, ,11208,2,0,2,3038,2200,1920,1,B2,750000,02/16/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4038,27, ,B2,258 ATKINS AVENUE, ,11208,2,0,2,2000,1838,1899,1,B2,715000,04/26/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4039,34, ,B1,266 MONTAUK AVENUE, ,11208,2,0,2,2000,1840,1901,1,B1,0,04/24/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4040,31, ,B2,272 MILFORD STREET, ,11208,2,0,2,3000,1890,1999,1,B2,0,03/15/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4040,33, ,B2,278 MILFORD STREET, ,11208,2,0,2,2900,2490,1999,1,B2,415000,07/12/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4041,9, ,B1,471 MILLER AVENUE, ,11207,2,0,2,1900,1880,1930,1,B1,700000,01/04/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4041,23, ,B1,443 MILLER AVENUE, ,11207,2,0,2,1900,1960,1930,1,B1,20000,12/06/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4041,35, ,B1,402 VAN SICLEN AVENUE, ,11207,2,0,2,1900,2000,1920,1,B1,755000,05/26/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4041,35, ,B1,402 VAN SICLEN AVENUE, ,11207,2,0,2,1900,2000,1920,1,B1,370000,09/06/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4041,36, ,B1,404 VAN SICLEN AVE, ,11207,2,0,2,1900,2000,1920,1,B1,760000,06/30/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4041,44, ,B1,420 VAN SICLEN AVENUE, ,11207,2,0,2,1900,2000,1930,1,B1,750000,12/22/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4042,28, ,B1,494 HENDRIX STREET, ,11207,2,0,2,2000,3072,1901,1,B1,0,12/28/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4042,123, ,B1,476 HENDRIX ST, ,11207,2,0,2,1802,1116,1989,1,B1,323569,01/24/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4046,119, ,B1,453 JEROME STREET, ,11207,2,0,2,1595,2000,1901,1,B1,490000,12/19/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4050,15, ,B1,491 ELTON STREET, ,11208,2,0,2,1800,2048,1901,1,B1,530000,09/29/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4052,27, ,B1,534 SHEPHERD AVENUE, ,11208,2,0,2,2700,2420,1901,1,B1,430000,08/24/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4053,26, ,B1,286 BERRIMAN STREET, ,11208,2,0,2,1600,2080,1901,1,B1,257500,12/16/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4054,18, ,B1,287 BERRIMAN STREET, ,11208,2,0,2,1600,2048,1901,1,B1,700000,12/08/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4055,131, ,B9,292 MONTAUK AVENUE, ,11208,2,0,2,2025,1840,2005,1,B9,0,10/06/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4056,27, ,B3,294 MILFORD STREET, ,11208,2,0,2,1080,1232,1901,1,B3,335000,12/14/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4057,3, ,B1,549 MILLER AVE, ,11207,2,0,2,2438,2560,1901,1,B1,685000,04/28/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4057,3, ,B1,549 MILLER AVENUE, ,11207,2,0,2,2438,2560,1901,1,B1,450000,11/02/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4057,6, ,B1,543 MILLER AVE, ,11207,2,0,2,2565,1620,1901,1,B1,0,10/06/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4057,15, ,B1,519 MILLER AVENUE, ,11207,2,0,2,2312,2360,1901,1,B1,450000,05/09/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4061,8, ,B3,593 BARBEY STREET, ,11207,2,0,2,2000,1440,1910,1,B3,750000,06/30/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4061,8, ,B3,593 BARBEY STREET, ,11207,2,0,2,2000,1440,1910,1,B3,350000,10/21/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4061,8, ,B3,593 BARBEY STREET, ,11207,2,0,2,2000,1440,1910,1,B3,250000,09/09/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4062,9, ,B3,535 JEROME STREET, ,11207,2,0,2,2000,1472,1901,1,B3,727000,07/06/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4062,9, ,B3,535 JEROME STREET, ,11207,2,0,2,2000,1472,1901,1,B3,45000,10/27/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4062,36, ,B1,592 WARWICK STREET, ,11207,2,0,2,2000,1810,1920,1,B1,400000,10/20/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4062,38, ,B1,596 WARWICK STREET, ,11207,2,0,2,2000,1810,1920,1,B1,380000,08/01/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4063,42, ,B1,544 ASHFORD STREET, ,11207,2,0,2,1800,1840,1901,1,B1,0,11/22/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4064,40, ,B3,640 CLEVELAND STREET, ,11208,2,0,2,1800,1394,1901,1,B3,400000,04/27/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4064,41, ,B3,642 CLEVELAND STREET, ,11208,2,0,2,1800,1394,1901,1,B3,400000,04/27/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4065,17, ,B1,629 CLEVELAND STREET, ,11208,2,0,2,1917,2008,1901,1,B1,0,02/27/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4065,33, ,B3,554 ELTON STREET, ,11208,2,0,2,1768,1292,1901,1,B3,550000,10/28/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4066,41, ,B1,997 DUMONT AVENUE, ,11208,2,0,2,1833,1800,1901,1,B1,319460,06/14/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4070,50, ,B1,1101 DUMONT AVE, ,11208,2,0,2,1800,2000,1910,1,B1,425000,06/15/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4070,50, ,B1,1101 DUMONT AVENUE, ,11208,2,0,2,1800,2000,1910,1,B1,335000,04/28/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4071,30, ,S2,1106 BLAKE AVENUE, ,11208,2,1,3,1400,3000,1930,1,S2,34500,01/20/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4071,33, ,B1,342 MONTAUK AVENUE, ,11208,2,0,2,2000,2000,1901,1,B1,740000,07/17/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4071,33, ,B1,342 MONTAUK AVENUE, ,11208,2,0,2,2000,2000,1901,1,B1,425000,10/26/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4071,38, ,B9,352 MONTAUK AVENUE, ,11208,2,0,2,2000,1920,2003,1,B9,20000,11/11/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4071,38, ,B9,352 MONTAUK AVENUE, ,11208,2,0,2,2000,1920,2003,1,B9,549584,09/15/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4071,39, ,B1,354 MONTAUK AVENUE, ,11208,2,0,2,2000,3000,1901,1,B1,289000,08/29/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4071,45, ,B1,366 MONTAUK AVENUE, ,11208,2,0,2,2000,3000,1901,1,B1,775000,06/26/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4071,45, ,B1,366 MONTAUK AVENUE, ,11208,2,0,2,2000,3000,1901,1,B1,442500,03/13/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4072,132, ,B1,364 MILFORD STREET, ,11208,2,0,2,4025,2120,2004,1,B1,0,11/18/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4073,24, ,B1,559 MILLER AVENUE, ,11207,2,0,2,2375,3840,1920,1,B1,699000,01/30/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4074,32, ,B1,624 HENDRIX STREET, ,11207,2,0,2,2000,2000,1901,1,B1,750000,06/30/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4074,32, ,B1,624 HENDRIX STREET, ,11207,2,0,2,2000,2000,1901,1,B1,155000,12/20/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4075,46, ,B1,635 HENDRIX STREET, ,11207,2,0,2,2000,2000,1901,1,B1,0,05/03/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4077,55, ,B1,845 LIVONIA AVE, ,11207,2,0,2,800,1320,1901,1,B1,277000,12/28/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4078,25, ,B1,902 DUMONT AVENUE, ,11207,2,0,2,1705,2331,2007,1,B1,650000,09/26/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4078,26, ,B1,908 DUMONT AVENUE, ,11207,2,0,2,1395,2325,2007,1,B1,757000,07/10/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4078,26, ,B1,908 DUMONT AVENUE, ,11207,2,0,2,1395,2325,2007,1,B1,390000,01/05/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4079,6, ,B1,665 WARWICK STREET, ,11207,2,0,2,1800,2040,1901,1,B1,0,10/27/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4079,50, ,B1,622 ASHFORD STREET, ,11207,2,0,2,1800,1568,1901,1,B1,680000,03/16/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4079,60, ,B1,891 LIVONIA AVENUE, ,11207,2,0,2,1800,2140,1901,1,B1,0,10/01/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4080,9, ,B1,617 ASHFORD STREET, ,11207,2,0,2,1710,1786,1901,1,B1,665000,11/22/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4084,12, ,B2,625 ESSEX ST, ,11208,2,0,2,3053,2200,1986,1,B2,175000,05/09/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4084,16, ,B2,644 SHEPHERD AVENUE, ,11208,2,0,2,2002,1840,1986,1,B2,0,04/14/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4088,8, ,B1,601 VAN SICLEN AVENUE, ,11207,2,0,2,2000,2976,1930,1,B1,350000,05/16/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4088,21, ,B1,782 LIVONIA AVENUE, ,11207,2,0,2,2700,2080,1901,1,B1,470000,12/20/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4089,5, ,B9,671 HENDRIX STREET, ,11207,2,0,2,2167,2688,2003,1,B9,100000,07/05/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4153,146, ,B9,280 LOGAN STREET, ,11208,2,0,2,3050,2252,2005,1,B9,775000,11/30/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4153,147, ,B9,284 LOGAN STREET, ,11208,2,0,2,2167,2252,2005,1,B9,0,02/10/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4154,26, ,B2,287 LOGAN STREET, ,11208,2,0,2,2500,1684,1910,1,B2,375000,02/03/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4154,67, ,B1,46 FOUNTAIN AVENUE, ,11208,2,0,2,1800,1536,1899,1,B1,175000,09/29/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4154,68, ,B1,50 FOUNTAIN AVENUE, ,11208,2,0,2,1800,1512,1899,1,B1,189000,09/29/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4154,79, ,B1,72 FOUNTAIN AVENUE, ,11208,2,0,2,1867,1620,1899,1,B1,700000,11/07/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4157,4, ,B2,49 CRYSTAL STREET, ,11208,2,0,2,1605,1434,1910,1,B2,650000,10/14/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4157,7, ,B2,43 CRYSTAL STREET, ,11208,2,0,2,1605,1190,1910,1,B2,496250,05/10/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4157,65, ,B2,384 CHESTNUT COURT, ,11208,2,0,2,1840,1800,1920,1,B2,24000,05/01/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4158,232, ,B2,356 EUCLID AVENUE, ,11208,2,0,2,1825,1224,1910,1,B2,10,06/23/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4164,18, ,B2,66 WELDON STREET, ,11208,2,0,2,1875,1668,1910,1,B2,0,02/02/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4165,5, ,B2,369 EUCLID AVENUE, ,11208,2,0,2,1820,1408,1920,1,B2,407300,03/10/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4166,8, ,B2,18 HILL STREET, ,11208,2,0,2,2000,2060,1910,1,B2,414038,10/21/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4167,19, ,B1,3412 ATLANTIC AVENUE, ,11208,2,0,2,2406,1800,1920,1,B1,0,02/01/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4168,15, ,B2,136 GLEN STREET, ,11208,2,0,2,5000,1276,1910,1,B2,470000,01/25/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4169,22, ,B1,160 WELDON STREET, ,11208,2,0,2,2392,2886,2002,1,B1,253000,05/09/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4170,1, ,S2,403 CRESCENT STREET, ,11208,2,1,3,1700,3120,1910,1,S2,505000,12/15/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4172,2, ,B1,387 AUTUMN AVENUE, ,11208,2,0,2,2042,2000,1910,1,B1,560000,12/28/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4172,27, ,B9,337 AUTUMN AVENUE, ,11208,2,0,2,4083,1385,1910,1,B9,315000,09/09/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4172,74, ,B1,183 MCKINLEY AVENUE, ,11208,2,0,2,1800,2080,1910,1,B1,600000,01/31/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4173,30, ,B2,321 LINCOLN AVENUE, ,11208,2,0,2,2277,1998,1920,1,B2,535000,09/02/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4173,42, ,B2,18 SHERIDAN AVENUE, ,11208,2,0,2,2702,1936,1920,1,B2,675000,04/25/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4173,58, ,B1,50 SHERIDAN AVENUE, ,11208,2,0,2,2502,2440,1920,1,B1,710000,05/11/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4174,30, ,B1,19 SHERIDAN AVENUE, ,11208,2,0,2,2002,2000,1910,1,B1,0,12/20/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4175,50, ,B2,342 ELDERT LANE, ,11208,2,0,2,2302,1720,1910,1,B2,563750,02/28/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4175,75, ,B3,400 ELDERT LANE, ,11208,2,0,2,2002,1400,1910,1,B3,686600,10/31/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4178,4, ,B1,409 ELDERT LANE, ,11208,2,0,2,2052,2080,1910,1,B1,1,05/08/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4178,16, ,B3,383 ELDERT LANE, ,11208,2,0,2,2368,1616,1910,1,B3,380000,05/05/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4178,16, ,B3,383 ELDERTS LANE, ,11208,2,0,2,2368,1616,1910,1,B3,339690,05/05/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4178,34, ,B3,68 FORBELL STREET, ,11208,2,0,2,2190,1262,1910,1,B3,575000,06/08/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4178,36, ,B3,74 FORBELL STREET, ,11208,2,0,2,2190,1262,1910,1,B3,0,04/24/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4178,42, ,B3,86 FORBELL STREET, ,11208,2,0,2,2130,1130,1910,1,B3,212000,07/06/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4179,17, ,B2,53 FORBELL STREET, ,11208,2,0,2,2333,3006,1910,1,B2,0,04/19/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4179,40, ,B1,390 DREW STREET, ,11208,2,0,2,2000,2136,1910,1,B1,650000,06/21/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4180,9, ,B2,439 AUTUMN AVENUE, ,11208,2,0,2,2552,1684,1910,1,B2,207000,10/31/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4182,54, ,B2,474 GRANT AVENUE, ,11208,2,0,2,2627,1515,1910,1,B2,480000,12/13/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4183,10, ,B1,447 GRANT AVE, ,11208,2,0,2,2002,2200,1910,1,B1,20000,04/20/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4183,35, ,B3,446 ELDERT LANE, ,11208,2,0,2,2502,2165,1915,1,B3,0,07/24/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4184,62, ,S2,1217 LIBERTY AVENUE, ,11208,2,1,3,2252,3300,1920,1,S2,775000,11/15/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4185,16, ,B1,135 FORBELL STREET, ,11208,2,0,2,1983,2024,1905,1,B1,625000,12/16/2016
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4185,19, ,B1,127 FORBELL STREET, ,11208,2,0,2,1983,2024,1905,1,B1,650000,06/21/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4185,20, ,B1,125 FORBELL STREET, ,11208,2,0,2,1983,2024,1905,1,B1,0,05/05/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4185,22, ,B1,121 FORBELL STREET, ,11208,2,0,2,2000,2128,1905,1,B1,625000,01/30/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4185,44, ,B2,444 DREW STREET, ,11208,2,0,2,2375,2096,1930,1,B2,750000,07/11/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4185,45, ,B2,446 DREW STREET, ,11208,2,0,2,2408,2096,1930,1,B2,470000,07/26/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4190,6, ,B2,403 LOGAN STREET, ,11208,2,0,2,1783,1827,1899,1,B2,10,04/08/2017
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4192,5, ,B2,91 CRYSTAL STREET, ,11208,2,0,2,2000,2040,2004,1,B2,425000,01/03/2017
